,category,skill,type,count
648,IS,Healthcare Industry Knowledge,hard_skill,13
649,IS,System Operator Certification,hard_skill,3
650,IS,Intrusion Detection Systems,hard_skill,6
651,IS,Front End Design,hard_skill,4
652,IS,PyTorch (Machine Learning Library),hard_skill,1
653,IS,TensorFlow,hard_skill,3
654,IS,Learning Strategies,hard_skill,1
655,IS,Student Development,hard_skill,2
656,IS,Leadership Development,hard_skill,1
657,IS,Program Assessment Rating Tool,hard_skill,1
658,IS,Digital Technology,hard_skill,3
659,IS,Virtual Learning Environments,hard_skill,1
660,IS,Enterprise Information Management,hard_skill,1
661,IS,Early Intervention,hard_skill,1
662,IS,Student Services,hard_skill,1
663,IS,Learning Support,hard_skill,1
664,IS,Student Recruitment,hard_skill,1
665,IS,Teaching,hard_skill,2
666,IS,Learning Management Systems,hard_skill,1
667,IS,Focus Group,hard_skill,1
668,IS,Lecturing,hard_skill,1
669,IS,Benchmarking,hard_skill,3
670,IS,Customer Retention,hard_skill,1
671,IS,Energetic,hard_skill,4
672,IS,Sales Strategy,hard_skill,2
673,IS,Sales Presentations,hard_skill,1
674,IS,Upselling,hard_skill,1
675,IS,Microsoft Excel,hard_skill,10
676,IS,Microsoft PowerPoint,hard_skill,6
677,IS,Information Security Management,hard_skill,1
678,IS,Information Synthesis,hard_skill,1
679,IS,Common Vulnerability Scoring System (CVSS),hard_skill,1
680,IS,Preparing Executive Summaries,hard_skill,1
681,IS,Sales Performance Management,hard_skill,1
682,IS,Engineering Validation Tests,hard_skill,1
683,IS,Cyber Security Strategy,hard_skill,10
684,IS,Industrial Internet Of Things (IIoT),hard_skill,2
685,IS,Software Systems,hard_skill,2
686,IS,Life Sciences,hard_skill,1
687,IS,Customer Inquiries,hard_skill,1
688,IS,GIAC Penetration Tester,hard_skill,3
689,IS,Nmap,hard_skill,3
690,IS,Remote Terminal Unit,hard_skill,1
691,IS,Metasploit,hard_skill,3
692,IS,Network Troubleshooting,hard_skill,14
693,IS,Terminal Server,hard_skill,1
694,IS,VMware Virtualization,hard_skill,2
695,IS,Certified Penetration Testing Engineer (CPTE),hard_skill,1
696,IS,Windows Server Update Services,hard_skill,1
697,IS,Cisco Routers,hard_skill,2
698,IS,Access Control List,hard_skill,1
699,IS,System Administration,hard_skill,20
700,IS,Petrochemical,hard_skill,1
701,IS,Programmable Logic Controllers,hard_skill,3
702,IS,Oil And Gas,hard_skill,1
703,IS,Robotic Process Automation,hard_skill,1
704,IS,Personal Integrity,hard_skill,1
705,IS,Strategy Execution,hard_skill,1
706,IS,Waterfall Methodology,hard_skill,6
707,IS,Internal Auditing,hard_skill,13
708,IS,User Requirements Documents,hard_skill,2
709,IS,System Integration Testing,hard_skill,3
710,IS,Performance Systems Analysis,hard_skill,1
711,IS,Systems Architecture,hard_skill,4
712,IS,Data Security,hard_skill,27
713,IS,Zoom (Video Conferencing Tool),hard_skill,2
714,IS,Social Development,hard_skill,1
715,IS,Information Infrastructure,hard_skill,5
716,IS,Digital Rights Management,hard_skill,1
717,IS,Team Building,hard_skill,8
718,IS,Axure RP,hard_skill,1
719,IS,Product Innovation,hard_skill,1
720,IS,Product Requirements Documents,hard_skill,1
721,IS,Product Roadmaps,hard_skill,2
722,IS,Figma (Design Software),hard_skill,1
723,IS,Market Research,hard_skill,1
724,IS,Visionary,hard_skill,1
725,IS,Atlassian Confluence,hard_skill,5
726,IS,Business Support Systems,hard_skill,4
727,IS,Databricks,hard_skill,3
728,IS,ServiceNow,hard_skill,5
729,IS,Cloud Computing Architecture,hard_skill,8
730,IS,Salesforce,hard_skill,1
731,IS,Server Virtualization,hard_skill,1
732,IS,Commissioning,hard_skill,6
733,IS,Project Documentation,hard_skill,3
734,IS,Project Planning,hard_skill,7
735,IS,Technical Services,hard_skill,5
736,IS,Managed Services,hard_skill,10
737,IS,Project Risk Management,hard_skill,4
738,IS,Strategic Partnership,hard_skill,5
739,IS,Project Performance,hard_skill,1
740,IS,Project Scoping,hard_skill,2
741,IS,Quality Auditing,hard_skill,2
742,IS,Network Support,hard_skill,1
743,IS,ITIL Foundation Certification,hard_skill,3
744,IS,Problem Management,hard_skill,6
745,IS,Windows Messaging,hard_skill,1
746,IS,Middleware,hard_skill,3
747,IS,Mobile Device Management,hard_skill,2
748,IS,Product Lifecycle Management,hard_skill,2
749,IS,User Accounts,hard_skill,4
750,IS,Emergency Response,hard_skill,1
751,IS,Fat Client,hard_skill,6
752,IS,Cross-Site Request Forgery,hard_skill,1
753,IS,HackerOne,hard_skill,1
754,IS,Sherwood Applied Business Security Architecture,hard_skill,6
755,IS,Maritime Logistics,hard_skill,1
756,IS,CompTIA Cybersecurity Analyst (CySA+),hard_skill,1
757,IS,Research Design,hard_skill,1
758,IS,Advanced Business Application Programming (ABAP),hard_skill,3
759,IS,Multi-Cloud,hard_skill,3
760,IS,CompTIA Security+,hard_skill,5
761,IS,Secure Remote Password Protocols,hard_skill,1
762,IS,Customer Success Management,hard_skill,3
763,IS,Advising,hard_skill,15
764,IS,Cloud Services,hard_skill,17
765,IS,Kernel Debuggers,hard_skill,1
766,IS,GIAC Exploit Researcher And Advanced Penetration Tester,hard_skill,1
767,IS,Network Packet,hard_skill,2
768,IS,Disassembler,hard_skill,1
769,IS,Presales,hard_skill,17
770,IS,Negotiation,hard_skill,11
771,IS,Inventory Management System,hard_skill,1
772,IS,Security Administration,hard_skill,2
773,IS,Information Systems Security,hard_skill,6
774,IS,Windows Servers,hard_skill,6
775,IS,Server Administration,hard_skill,2
776,IS,Microsoft Certified Systems Engineer,hard_skill,4
777,IS,Microsoft Certified Systems Administrator,hard_skill,1
778,IS,Microsoft Certified: Azure Solutions Architect Expert,hard_skill,1
779,IS,People Management,hard_skill,9
780,IS,Scrum (Software Development),hard_skill,10
781,IS,Knowledge-Based Systems,hard_skill,2
782,IS,Portuguese Language,hard_skill,1
783,IS,Team Performance Management,hard_skill,2
784,IS,Professional Responsibility,hard_skill,3
785,IS,Operationalization,hard_skill,1
786,IS,Project Management Institute (PMI) Methodology,hard_skill,2
787,IS,Business Ethics,hard_skill,1
788,IS,Offensive Security,hard_skill,3
789,IS,Writing Systems,hard_skill,1
790,IS,Data Governance,hard_skill,13
791,IS,SonicWall,hard_skill,1
792,IS,User Acceptance Testing (UAT),hard_skill,4
793,IS,Imperva,hard_skill,4
794,IS,Bluecoat Proxies,hard_skill,5
795,IS,Cyber Resilience,hard_skill,17
796,IS,Defence Engineering,hard_skill,11
797,IS,Medical Response Technician,hard_skill,7
798,IS,Encompass (Mortgage Software),hard_skill,1
799,IS,NoSQL,hard_skill,6
800,IS,MySQL,hard_skill,3
801,IS,Crystal Reports (Reporting Software),hard_skill,2
802,IS,Repository Design,hard_skill,1
803,IS,Exploratory Data Analysis,hard_skill,2
804,IS,Data Mining,hard_skill,3
805,IS,Data Visualization,hard_skill,6
806,IS,Unstructured Data,hard_skill,5
807,IS,Predictive Analytics,hard_skill,1
808,IS,Business Objects Framework,hard_skill,1
809,IS,Thought Leadership,hard_skill,8
810,IS,Healthcare Analytics,hard_skill,2
811,IS,Reinforcement Learning,hard_skill,1
812,IS,Business Intelligence,hard_skill,1
813,IS,Microsoft Analysis Services,hard_skill,1
814,IS,Statistical Modeling,hard_skill,2
815,IS,SAS (Software),hard_skill,2
816,IS,SPSS (Statistical Software),hard_skill,1
817,IS,SQL Server Reporting Services,hard_skill,1
818,IS,Advanced Analytics,hard_skill,7
819,IS,Health Informatics,hard_skill,2
820,IS,Tableau (Business Intelligence Software),hard_skill,7
821,IS,MicroStrategy,hard_skill,1
822,IS,Greenplum,hard_skill,1
823,IS,Teradata SQL,hard_skill,1
824,IS,Physics,hard_skill,3
825,IS,Mortgage-Backed Securities,hard_skill,2
826,IS,Timelines,hard_skill,4
827,IS,Refining,hard_skill,1
828,IS,Data Warehousing,hard_skill,2
829,IS,Software Testing,hard_skill,3
830,IS,Ability To Meet Deadlines,hard_skill,2
831,IS,International Software Testing Qualifications Board (ISTQB) Certified,hard_skill,1
832,IS,Software Validation,hard_skill,1
833,IS,Telecom Infrastructure,hard_skill,1
834,IS,Terminal Access Controller Access-Control System (TACACS),hard_skill,3
835,IS,Tunneling Protocol,hard_skill,1
836,IS,Routing Protocols,hard_skill,10
837,IS,Open Systems Interconnection,hard_skill,3
838,IS,Cyber Investigations,hard_skill,1
839,IS,Network Layer,hard_skill,2
840,IS,Microsoft Office Project (MOPS),hard_skill,2
841,IS,Cisco Certified Security Professional,hard_skill,2
842,IS,Transport Layer Security (TLS),hard_skill,2
843,IS,Client Services,hard_skill,1
844,IS,Accountability,hard_skill,9
845,IS,Performance Management,hard_skill,3
846,IS,Staff Management,hard_skill,2
847,IS,Cost Estimation,hard_skill,1
848,IS,Resource Planning,hard_skill,4
849,IS,Team Management,hard_skill,2
850,IS,Budgeting,hard_skill,10
851,IS,Forecasting,hard_skill,5
852,IS,Cloud Security Applications,hard_skill,4
853,IS,Log Management And Intelligence,hard_skill,6
854,IS,Topology,hard_skill,2
855,IS,Cybersecurity Compliance,hard_skill,5
856,IS,Syslog,hard_skill,2
857,IS,Rapport Building,hard_skill,3
858,IS,Business Risk Management,hard_skill,3
859,IS,Expectation Management,hard_skill,3
860,IS,Content Management,hard_skill,1
861,IS,Organizational Skills,hard_skill,11
862,IS,Technical Leadership,hard_skill,6
863,IS,IBM VNET,hard_skill,1
864,IS,Content Filtering,hard_skill,1
865,IS,Security Analysis,hard_skill,2
866,IS,Project Coordination,hard_skill,4
867,IS,Wide Area Networks,hard_skill,25
868,IS,Product Demonstration,hard_skill,2
869,IS,Selenium (Software),hard_skill,2
870,IS,Product Knowledge,hard_skill,1
871,IS,Test Data,hard_skill,2
872,IS,Quality Assurance,hard_skill,6
873,IS,Test Tools,hard_skill,4
874,IS,Analytical Dashboard,hard_skill,2
875,IS,Digital Security,hard_skill,3
876,IS,Network Diagnostics,hard_skill,3
877,IS,Vendor Relationship Management,hard_skill,2
878,IS,DDoS Mitigation,hard_skill,1
879,IS,Network Quality Of Service (QoS),hard_skill,6
880,IS,Software Defined Networking (SDN),hard_skill,15
881,IS,VLAN Trunking Protocol (VTP),hard_skill,1
882,IS,Bitbucket,hard_skill,5
883,IS,Enhanced Interior Gateway Routing Protocols,hard_skill,6
884,IS,Virtual Router Redundancy Protocols,hard_skill,1
885,IS,Border Gateway Protocol,hard_skill,33
886,IS,Redis,hard_skill,2
887,IS,Trustworthiness,hard_skill,3
888,IS,Hot Standby Router Protocol,hard_skill,2
889,IS,Open Shortest Path First (OSPF),hard_skill,18
890,IS,Google Cloud Platform (GCP),hard_skill,7
891,IS,Sarbanes-Oxley Act (SOX) Compliance,hard_skill,3
892,IS,Data Centers,hard_skill,20
893,IS,Customer Information Control System (CICS),hard_skill,1
894,IS,IBM WebSphere MQ,hard_skill,1
895,IS,IBM Resource Access Control Facility,hard_skill,1
896,IS,z/OS,hard_skill,1
897,IS,Unix System Services,hard_skill,1
898,IS,Project Portfolio Management,hard_skill,3
899,IS,Cloud Automation,hard_skill,3
900,IS,Kotlin,hard_skill,1
901,IS,DevOps,hard_skill,30
902,IS,Spring Framework,hard_skill,1
903,IS,Private Cloud,hard_skill,3
904,IS,Chef (Configuration Management Tool),hard_skill,10
905,IS,Front End (Software Engineering),hard_skill,1
906,IS,Network Intrusion Detection And Prevention,hard_skill,1
907,IS,Requirements Elicitation,hard_skill,3
908,IS,System Deployment,hard_skill,2
909,IS,IBM QRadar (SIEM Software),hard_skill,6
910,IS,IT Service Management,hard_skill,6
911,IS,Agile Software Development,hard_skill,5
912,IS,Continuous Integration,hard_skill,7
913,IS,Continuous Delivery,hard_skill,2
914,IS,Sonatype,hard_skill,2
915,IS,Supply Chain Security,hard_skill,2
916,IS,Water Wells,hard_skill,1
917,IS,Design Elements And Principles,hard_skill,3
918,IS,Enterprise Architecture,hard_skill,8
919,IS,Policy Development,hard_skill,5
920,IS,Assertiveness,hard_skill,2
921,IS,Ping (Networking Utility),hard_skill,1
922,IS,User Profile,hard_skill,1
923,IS,User Provisioning,hard_skill,1
924,IS,Microsoft Office,hard_skill,13
925,IS,Sidra Intersection,hard_skill,1
926,IS,Invoicing,hard_skill,1
927,IS,TeleCommunications Relay Services,hard_skill,1
928,IS,Business Process Outsourcing,hard_skill,1
929,IS,Selling Techniques,hard_skill,5
930,IS,Settlement,hard_skill,1
931,IS,Remittance,hard_skill,1
932,IS,Collections,hard_skill,2
933,IS,Transmission,hard_skill,1
934,IS,Suspension (Vehicle),hard_skill,1
935,IS,Architectural Models,hard_skill,1
936,IS,Landscaping,hard_skill,1
937,IS,ISO/IEC Standards,hard_skill,1
938,IS,Data Classification,hard_skill,1
939,IS,Qualys,hard_skill,4
940,IS,Tanium (Endpoint Management Software),hard_skill,2
941,IS,Value Propositions,hard_skill,2
942,IS,Business Valuation,hard_skill,3
943,IS,Sales Prospecting,hard_skill,8
944,IS,Contract Management,hard_skill,3
945,IS,Nearshoring,hard_skill,1
946,IS,Third Party Risk Management,hard_skill,1
947,IS,Claroty,hard_skill,4
948,IS,Reconciliation,hard_skill,2
949,IS,Business Case,hard_skill,1
950,IS,Microsoft Security Essentials,hard_skill,1
951,IS,CyberX,hard_skill,2
952,IS,Micro Focus,hard_skill,1
953,IS,Service Level Management,hard_skill,2
954,IS,Hybrid Cloud Computing,hard_skill,13
955,IS,Network Security Design,hard_skill,4
956,IS,Data Transmissions,hard_skill,3
957,IS,Food Services,hard_skill,1
958,IS,Electronics,hard_skill,1
959,IS,Written English,hard_skill,3
960,IS,Cantonese Chinese,hard_skill,1
961,IS,Network Automation,hard_skill,9
962,IS,Professionalism,hard_skill,3
963,IS,Reference Architecture,hard_skill,2
964,IS,Microsoft Certified Professional,hard_skill,1
965,IS,Dairy Farming,hard_skill,1
966,IS,Organizational Architecture,hard_skill,1
967,IS,Technology Assessment,hard_skill,1
968,IS,Delivery Pipelines,hard_skill,1
969,IS,Application Security Testing,hard_skill,3
970,IS,Observability,hard_skill,2
971,IS,Data Sharing,hard_skill,2
972,IS,Technical Acumen,hard_skill,2
973,IS,Patient Treatment,hard_skill,2
974,IS,Amazon Elastic Container Service,hard_skill,1
975,IS,Sales Management,hard_skill,2
976,IS,Project Schedules,hard_skill,5
977,IS,Product Promotion,hard_skill,1
978,IS,Tourism Market,hard_skill,1
979,IS,Ethical Standards And Conduct,hard_skill,6
980,IS,Contract Negotiation,hard_skill,2
981,IS,Legal Risk,hard_skill,1
982,IS,Legal Knowledge,hard_skill,1
983,IS,Data Localization,hard_skill,1
984,IS,Booking (Sales),hard_skill,1
985,IS,Resource Allocation,hard_skill,8
986,IS,Competency-Based Development,hard_skill,6
987,IS,Feasibility Studies,hard_skill,7
988,IS,Project Management Professional Certification,hard_skill,10
989,IS,Mass-Casualty Incident,hard_skill,5
990,IS,Deployment Project,hard_skill,6
991,IS,Paving,hard_skill,1
992,IS,Apache Hadoop,hard_skill,6
993,IS,Solution Design,hard_skill,5
994,IS,Software Documentation,hard_skill,2
995,IS,Business Analysis,hard_skill,3
996,IS,Git (Version Control System),hard_skill,16
997,IS,Software Design Documents,hard_skill,3
998,IS,Data Mapping,hard_skill,1
999,IS,Test Management,hard_skill,1
1000,IS,Load Testing,hard_skill,1
1001,IS,Jenkins,hard_skill,5
1002,IS,Unit Testing,hard_skill,5
1003,IS,System Implementation,hard_skill,4
1004,IS,Control-M (Batch Scheduling Software),hard_skill,1
1005,IS,Database Design,hard_skill,1
1006,IS,Process Mapping,hard_skill,1
1007,IS,Microsoft SharePoint,hard_skill,4
1008,IS,Anti Money Laundering,hard_skill,1
1009,IS,Multicasting,hard_skill,7
1010,IS,Anycast,hard_skill,3
1011,IS,Unicast,hard_skill,1
1012,IS,Service Improvement,hard_skill,1
1013,IS,EVPN (Ethernet VPN),hard_skill,1
1014,IS,VxLAN (Virtual Extensible LAN),hard_skill,6
1015,IS,Cisco Certified Internetwork Expert (CCIE) Routing And Switching,hard_skill,1
1016,IS,IP Address Management (IPAM),hard_skill,1
1017,IS,Wireshark,hard_skill,8
1018,IS,Textiles,hard_skill,2
1019,IS,Power BI,hard_skill,7
1020,IS,QlikView (Data Analytics Software),hard_skill,1
1021,IS,International Finance,hard_skill,2
1022,IS,Financial Market,hard_skill,2
1023,IS,Reskilling,hard_skill,1
1024,IS,Talent Pipelining,hard_skill,2
1025,IS,Financial Institution,hard_skill,2
1026,IS,Service Design,hard_skill,2
1027,IS,User Story,hard_skill,3
1028,IS,Certified Business Analysis Professional,hard_skill,1
1029,IS,Balancing (Ledger/Billing),hard_skill,8
1030,IS,Social Work,hard_skill,1
1031,IS,Database Encryption,hard_skill,1
1032,IS,Netskope,hard_skill,1
1033,IS,Project Management Software,hard_skill,3
1034,IS,Cloud-Native Computing,hard_skill,6
1035,IS,Network Storage,hard_skill,2
1036,IS,Web Frameworks,hard_skill,1
1037,IS,Computer Architecture,hard_skill,2
1038,IS,Argo CD,hard_skill,1
1039,IS,Grafana,hard_skill,5
1040,IS,IT Capacity Management,hard_skill,11
1041,IS,Reliability,hard_skill,9
1042,IS,Cisco Certified Design Associate,hard_skill,3
1043,IS,Assembly Language,hard_skill,1
1044,IS,Sales Enablement,hard_skill,1
1045,IS,Technical Sales,hard_skill,3
1046,IS,Business Relationship Management,hard_skill,2
1047,IS,Identity Services Engine,hard_skill,9
1048,IS,Cisco firePOWER,hard_skill,7
1049,IS,Aruba ClearPass,hard_skill,9
1050,IS,Software Engineering 2004,hard_skill,1
1051,IS,Certification In Control Self-Assessment,hard_skill,1
1052,IS,Network Topology,hard_skill,5
1053,IS,Operating System Level Virtualization,hard_skill,1
1054,IS,Stakeholder Communications,hard_skill,5
1055,IS,Strategic Positioning,hard_skill,1
1056,IS,Multi-Factor Authentication,hard_skill,2
1057,IS,Asset Classes,hard_skill,2
1058,IS,Sovereign Wealth Fund,hard_skill,2
1059,IS,Azure Security,hard_skill,1
1060,IS,Ideation,hard_skill,3
1061,IS,Code Access Security,hard_skill,1
1062,IS,Experimentation,hard_skill,4
1063,IS,Middle Office,hard_skill,1
1064,IS,Treasury Management,hard_skill,1
1065,IS,Custom Scripting,hard_skill,4
1066,IS,IT Infrastructure,hard_skill,1
1067,IS,Extract Transform Load (ETL),hard_skill,7
1068,IS,Security Strategies,hard_skill,20
1069,IS,Corporate Services,hard_skill,1
1070,IS,Marketing Communications,hard_skill,1
1071,IS,Matrix Management,hard_skill,1
1072,IS,Zabbix,hard_skill,1
1073,IS,Terraform,hard_skill,12
1074,IS,Applications Architecture,hard_skill,2
1075,IS,Elasticsearch,hard_skill,2
1076,IS,Host Based Security System (HBSS),hard_skill,1
1077,IS,Prometheus (Software),hard_skill,5
1078,IS,Financial Literacy,hard_skill,1
1079,IS,Statistical Analysis,hard_skill,3
1080,IS,Data Engineering,hard_skill,10
1081,IS,Machine Learning Algorithms,hard_skill,1
1082,IS,Software Architecture,hard_skill,3
1083,IS,Data Preprocessing,hard_skill,1
1084,IS,Statistical Hypothesis Testing,hard_skill,2
1085,IS,Statistics,hard_skill,3
1086,IS,Technology Strategies,hard_skill,1
1087,IS,Information Sharing,hard_skill,2
1088,IS,Investment Management,hard_skill,4
1089,IS,Global Marketing,hard_skill,3
1090,IS,Investment Banking,hard_skill,4
1091,IS,Higher Education,hard_skill,1
1092,IS,Wholesaling,hard_skill,2
1093,IS,Cost Benefit Analysis,hard_skill,1
1094,IS,Risk Reduction,hard_skill,1
